date,site,visit_number,quadrat,flower_species,inflorescene_type,avg_flow_inflorescene,num_plants,num_flower
7/10/2020,doug_dot_unit,4,7,PYCTEN,flower,1,na,47
7/10/2020,doug_dot_unit,4,7,MONFIS,head,12,1,1
7/10/2020,doug_dot_unit,4,7,DRYARG,flower,1,1,2
7/10/2020,doug_dot_unit,4,8,VERSTR,spike,8,2,3
7/10/2020,doug_dot_unit,4,8,HELHEL,flower,1,1,2
7/10/2020,doug_dot_unit,4,8,MONFIS,head,12,1,2
7/10/2020,doug_dot_unit,4,9,None,na,0,0,0
7/10/2020,doug_dot_unit,4,10,VERVIR,spike,28,2,3
7/10/2020,doug_dot_unit,4,10,DRYARG,flower,1,1,3
7/10/2020,doug_dot_unit,4,10,VERSTR,spike,8,1,1
7/10/2020,stone_barn_prairie,2,1,DALPUR,flower,1,1,9
7/10/2020,stone_barn_prairie,2,2,None,na,0,0,0
7/10/2020,stone_barn_prairie,2,3,TRIPRA,head,9,na,2
7/10/2020,stone_barn_prairie,2,4,ASTCAN,spike,27,2,6
7/10/2020,stone_barn_prairie,2,4,TRIPRA,head,9,na,3
7/10/2020,stone_barn_prairie,2,5,ASTCAN,spike,27,5,20
7/10/2020,stone_barn_prairie,2,6,ASTCAN,spike,27,2,3
7/10/2020,stone_barn_prairie,2,7,ASTCAN,spike,27,2,1
7/10/2020,stone_barn_prairie,2,8,ASTCAN,spike,27,2,7
7/10/2020,stone_barn_prairie,2,9,PYCTEN,flower,1,na,53
7/10/2020,stone_barn_prairie,2,9,BAPALB,flower,1,1,4
7/10/2020,stone_barn_prairie,2,9,ASTCAN,spike,27,2,4
7/10/2020,stone_barn_prairie,2,10,ASTCAN,spike,27,3,12
7/10/2020,sandfarm,3,1,DALCAN,flower,1,2,10
7/10/2020,sandfarm,3,1,TRIPRA,head,9,na,1
7/10/2020,sandfarm,3,2,DALCAN,flower,1,2,5
7/10/2020,sandfarm,3,2,DALPUR,flower,1,1,3
7/10/2020,sandfarm,3,3,ACHMIL,head,28,1,1
7/10/2020,sandfarm,3,4,TRIPRA,head,9,na,1
7/10/2020,sandfarm,3,5,DALCAN,flower,1,3,13
7/10/2020,sandfarm,3,6,DALCAN,flower,1,3,14
7/10/2020,sandfarm,3,7,None,na,0,0,0
7/10/2020,sandfarm,3,8,None,na,0,0,0
7/10/2020,sandfarm,3,9,TRIPRA,head,9,na,1
7/10/2020,sandfarm,3,10,TRIPRA,head,9,na,9
7/11/2020,stone_barn_prairie,3,1,ASTCAN,spike,22,1,3
7/11/2020,stone_barn_prairie,3,2,TRIPRA,head,8,na,1
7/11/2020,stone_barn_prairie,3,3,None,na,0,0,0
7/11/2020,stone_barn_prairie,3,4,ASTCAN,spike,22,4,10
7/11/2020,stone_barn_prairie,3,5,None,na,0,0,0
7/11/2020,stone_barn_prairie,3,6,ASTCAN,spike,22,3,4
7/11/2020,stone_barn_prairie,3,7,DALCAN,flower,1,4,17
7/11/2020,stone_barn_prairie,3,8,PYCTEN,flower,1,na,75
7/11/2020,stone_barn_prairie,3,8,TRIPRA,head,8,na,2
7/11/2020,stone_barn_prairie,3,9,None,na,0,0,0
7/11/2020,stone_barn_prairie,3,10,ASTCAN,spike,22,8,21
7/11/2020,sandfarm,4,1,RUDHIR,flower,1,1,3
7/11/2020,sandfarm,4,1,DALCAN,flower,1,2,16
7/11/2020,sandfarm,4,2,DALCAN,flower,1,3,15
7/11/2020,sandfarm,4,3,CORPAL,flower,1,na,1
7/11/2020,sandfarm,4,3,DALCAN,flower,1,1,5
7/11/2020,sandfarm,4,3,TRIPRA,head,20,2,3
7/11/2020,sandfarm,4,4,DALCAN,flower,1,1,3
7/11/2020,sandfarm,4,4,TRIPRA,head,20,na,1
7/11/2020,sandfarm,4,5,None,na,0,0,0
7/11/2020,sandfarm,4,6,None,na,0,0,0
7/11/2020,sandfarm,4,7,TRIPRA,head,20,na,3
7/11/2020,sandfarm,4,8,None,na,0,0,0
7/11/2020,sandfarm,4,9,TRIPRA,head,20,na,2
7/11/2020,sandfarm,4,10,TRIPRA,head,20,na,2
7/11/2020,sandfarm,4,10,RUDHIR,flower,1,1,1
7/11/2020,sandfarm,4,10,DRYARG,flower,1,1,1
7/13/2020,stone_barn_prairie,4,1,ASTCAN,spike,18,2,2
7/13/2020,stone_barn_prairie,4,2,None,na,0,0,0
7/13/2020,stone_barn_prairie,4,3,ASTCAN,spike,18,1,1
7/13/2020,stone_barn_prairie,4,3,TRIPRA,head,13,na,1
7/13/2020,stone_barn_prairie,4,4,ASTCAN,spike,18,4,6
7/13/2020,stone_barn_prairie,4,5,ASTCAN,spike,18,3,5
7/13/2020,stone_barn_prairie,4,5,HELHEL,flower,1,1,4
7/13/2020,stone_barn_prairie,4,6,ASTCAN,spike,18,1,2
7/13/2020,stone_barn_prairie,4,7,None,na,0,0,0
7/13/2020,stone_barn_prairie,4,8,ASTCAN,spike,18,2,2
7/13/2020,stone_barn_prairie,4,9,ANECYL,flower,1,1,1
7/13/2020,stone_barn_prairie,4,10,PYCTEN,flower,1,na,86
7/13/2020,sandfarm,5,1,TRIPRA,head,16,na,2
7/13/2020,sandfarm,5,2,DALCAN,flower,1,4,15
7/13/2020,sandfarm,5,3,DALCAN,flower,1,2,9
7/13/2020,sandfarm,5,3,DALPUR,flower,1,3,25
7/13/2020,sandfarm,5,4,DALCAN,flower,1,2,8
7/13/2020,sandfarm,5,5,RATPIN,flower,1,1,1
7/13/2020,sandfarm,5,5,TRIPRA,head,16,na,3
7/13/2020,sandfarm,5,6,TRIPRA,head,16,na,1
7/13/2020,sandfarm,5,7,BAPALB,flower,1,1,13
7/13/2020,sandfarm,5,7,TRIPRA,head,16,na,2
7/13/2020,sandfarm,5,8,TRIPRA,head,16,na,10
7/13/2020,sandfarm,5,9,TRIPRA,head,16,na,8
7/13/2020,sandfarm,5,10,TRIPRA,head,16,na,6
7/13/2020,gobbler_ridge,2,1,BAPALB,flower,1,1,7
7/13/2020,gobbler_ridge,2,1,DALCAN,flower,1,2,7
7/13/2020,gobbler_ridge,2,2,DALPUR,flower,1,5,33
7/13/2020,gobbler_ridge,2,2,DALCAN,flower,1,2,4
7/13/2020,gobbler_ridge,2,3,DALCAN,flower,1,3,15
7/13/2020,gobbler_ridge,2,3,DALPUR,flower,1,3,20
7/13/2020,gobbler_ridge,2,3,AMOCAN,spike,9,1,4
7/13/2020,gobbler_ridge,2,4,PYCTEN,flower,1,na,34
7/13/2020,gobbler_ridge,2,4,ASTCAN,spike,7,1,2
7/13/2020,gobbler_ridge,2,5,None,na,0,0,0
7/13/2020,gobbler_ridge,2,6,DALCAN,flower,1,3,16
7/13/2020,gobbler_ridge,2,6,DALPUR,flower,1,3,7
7/13/2020,gobbler_ridge,2,7,PYCTEN,flower,1,na,113
7/13/2020,gobbler_ridge,2,7,CORPAL,flower,1,na,1
7/13/2020,gobbler_ridge,2,7,DALCAN,flower,1,2,6
7/13/2020,gobbler_ridge,2,7,DALPUR,flower,1,1,19
7/13/2020,gobbler_ridge,2,8,ECHPAL,flower,1,1,1
7/13/2020,gobbler_ridge,2,9,None,na,0,0,0
7/13/2020,gobbler_ridge,2,10,None,na,0,0,0
7/13/2020,seven_knobs,2,1,None,na,0,0,0
7/13/2020,seven_knobs,2,2,VERSTR,spike,9,1,2
7/13/2020,seven_knobs,2,3,None,na,0,0,0
7/13/2020,seven_knobs,2,4,DALPUR,flower,1,2,16
7/13/2020,seven_knobs,2,4,DALCAN,flower,1,3,9
7/13/2020,seven_knobs,2,5,DALPUR,flower,1,1,18
7/13/2020,seven_knobs,2,5,DALCAN,flower,1,2,5
7/13/2020,seven_knobs,2,6,DALPUR,flower,1,3,10
7/13/2020,seven_knobs,2,6,DALCAN,flower,1,4,21
7/13/2020,seven_knobs,2,7,DALCAN,flower,1,1,11
7/13/2020,seven_knobs,2,7,DALPUR,flower,1,1,1
7/13/2020,seven_knobs,2,8,DALCAN,flower,1,1,1
7/13/2020,seven_knobs,2,9,None,na,0,0,0
7/13/2020,seven_knobs,2,10,VERSTR,spike,9,1,1
7/13/2020,seven_knobs,2,10,MONFIS,head,10,1,1
7/14/2020,clear_creek_south,2,1,MONFIS,head,13,2,16
7/14/2020,clear_creek_south,2,2,MONFIS,head,13,1,4
7/14/2020,clear_creek_south,2,3,MONFIS,head,13,1,5
7/14/2020,clear_creek_south,2,3,DAUCAR,head,125,1,1
7/14/2020,clear_creek_south,2,4,MONFIS,head,13,2,17
7/14/2020,clear_creek_south,2,5,None,na,0,0,0
7/14/2020,clear_creek_south,2,6,MONFIS,head,13,2,5
7/14/2020,clear_creek_south,2,7,None,na,0,0,0
7/14/2020,clear_creek_south,2,8,None,na,0,0,0
7/14/2020,clear_creek_south,2,9,MONFIS,head,13,1,6
7/14/2020,clear_creek_south,2,10,None,na,0,0,0
7/14/2020,stone_barn_prairie,5,1,BAPALB,flower,1,1,1
7/14/2020,stone_barn_prairie,5,1,ASTCAN,spike,23,1,4
7/14/2020,stone_barn_prairie,5,2,ASTCAN,spike,23,3,10
7/14/2020,stone_barn_prairie,5,3,ASTCAN,spike,23,4,6
7/14/2020,stone_barn_prairie,5,4,ASTCAN,spike,23,1,1
7/14/2020,stone_barn_prairie,5,5,ASTCAN,spike,23,1,6
7/14/2020,stone_barn_prairie,5,6,ASTCAN,spike,23,4,21
7/14/2020,stone_barn_prairie,5,6,DRYARG,flower,1,1,2
7/14/2020,stone_barn_prairie,5,7,None,na,0,0,0
7/14/2020,stone_barn_prairie,5,8,ASTCAN,spike,23,1,4
7/14/2020,stone_barn_prairie,5,9,ASTCAN,spike,23,1,1
7/14/2020,stone_barn_prairie,5,10,ASTCAN,spike,23,3,16
7/14/2020,thelma_carpenter,2,1,MONFIS,head,12,3,13
7/14/2020,thelma_carpenter,2,2,MONFIS,head,12,1,2
7/14/2020,thelma_carpenter,2,3,None,na,0,0,0
7/14/2020,thelma_carpenter,2,4,None,na,0,0,0
7/14/2020,thelma_carpenter,2,5,MONFIS,head,12,2,6
7/14/2020,thelma_carpenter,2,6,None,na,0,0,0
7/14/2020,thelma_carpenter,2,7,None,na,0,0,0
7/14/2020,thelma_carpenter,2,8,None,na,0,0,0
7/14/2020,thelma_carpenter,2,9,None,na,0,0,0
7/14/2020,thelma_carpenter,2,10,MONFIS,head,12,1,3
7/14/2020,thelma_carpenter,2,10,DAUCAR,head,125,1,1
7/14/2020,sandfarm,6,1,None,na,0,0,0
7/14/2020,sandfarm,6,2,DALCAN,flower,1,2,6
7/14/2020,sandfarm,6,3,DALCAN,flower,1,2,12
7/14/2020,sandfarm,6,3,DALPUR,flower,1,2,5
7/14/2020,sandfarm,6,4,None,None,0,0,0
7/14/2020,sandfarm,6,5,TRIPRA,head,26,na,5
7/14/2020,sandfarm,6,6,TRIPRA,head,26,na,7
7/14/2020,sandfarm,6,7,TRIPRA,head,26,na,11
7/14/2020,sandfarm,6,8,TRIPRA,head,26,na,6
7/14/2020,sandfarm,6,9,TRIPRA,head,26,na,15
7/14/2020,sandfarm,6,10,TRIPRA,head,26,na,6
7/15/2020,dougs_knob,2,1,MONFIS,head,14,2,32
7/15/2020,dougs_knob,2,2,MONFIS,head,14,1,2
7/15/2020,dougs_knob,2,3,None,na,0,0,0
7/15/2020,dougs_knob,2,4,DALPUR,flower,1,3,34
7/15/2020,dougs_knob,2,5,DALPUR,flower,1,3,16
7/15/2020,dougs_knob,2,6,MONFIS,head,14,1,16
7/15/2020,dougs_knob,2,6,TRIPRA,head,17,na,18
7/15/2020,dougs_knob,2,7,MONFIS,head,14,2,18
7/15/2020,dougs_knob,2,7,TRIPRA,head,17,na,11
7/15/2020,dougs_knob,2,8,MONFIS,head,14,2,22
7/15/2020,dougs_knob,2,8,TRIPRA,head,17,na,3
7/15/2020,dougs_knob,2,9,None,na,0,0,0
7/15/2020,dougs_knob,2,10,MONFIS,head,14,2,16
7/15/2020,dots_knob,2,1,RATPIN,flower,1,1,7
7/15/2020,dots_knob,2,2,DALPUR,flower,1,2,23
7/15/2020,dots_knob,2,2,MEDLUP,flower,1,na,4
7/15/2020,dots_knob,2,3,MONFIS,head,16,1,11
7/15/2020,dots_knob,2,4,MONFIS,head,16,2,11
7/15/2020,dots_knob,2,5,MONFIS,head,16,2,18
7/15/2020,dots_knob,2,6,None,na,0,0,0
7/15/2020,dots_knob,2,7,MONFIS,head,16,1,1
7/15/2020,dots_knob,2,8,MONFIS,head,16,1,1
7/15/2020,dots_knob,2,9,None,na,0,0,0
7/15/2020,dots_knob,2,10,PYCTEN,flower,1,na,71
7/15/2020,coneflower_trash_knob,2,1,VERVIR,spike,22,1,3
7/15/2020,coneflower_trash_knob,2,1,ECHPAL,flower,1,1,1
7/15/2020,coneflower_trash_knob,2,1,RUDHIR,flower,1,2,3
7/15/2020,coneflower_trash_knob,2,1,TRIPRA,head,18,na,6
7/15/2020,coneflower_trash_knob,2,2,RATPIN,flower,1,1,2
7/15/2020,coneflower_trash_knob,2,2,RUDHIR,flower,1,4,16
7/15/2020,coneflower_trash_knob,2,2,MONFIS,head,21,1,1
7/15/2020,coneflower_trash_knob,2,2,TRIPRA,head,18,na,5
7/15/2020,coneflower_trash_knob,2,3,None,na,0,0,0
7/15/2020,coneflower_trash_knob,2,4,RUDHIR,flower,1,1,3
7/15/2020,coneflower_trash_knob,2,5,None,na,0,0,0
7/15/2020,coneflower_trash_knob,2,6,None,na,0,0,0
7/15/2020,coneflower_trash_knob,2,7,DALPUR,flower,1,2,31
7/15/2020,coneflower_trash_knob,2,8,DALPUR,flower,1,3,32
7/15/2020,coneflower_trash_knob,2,9,DALPUR,flower,1,2,8
7/15/2020,coneflower_trash_knob,2,9,TRIPRA,head,18,na,1
7/15/2020,coneflower_trash_knob,2,10,DALPUR,flower,1,2,9
7/15/2020,coneflower_trash_knob,2,10,TRIPRA,head,18,na,2
7/16/2020,stone_barn_prairie,6,1,MONFIS,head,13,2,3
7/16/2020,stone_barn_prairie,6,1,ASTCAN,spike,27,3,7
7/16/2020,stone_barn_prairie,6,2,ASTCAN,spike,27,2,8
7/16/2020,stone_barn_prairie,6,3,None,na,0,0,0
7/16/2020,stone_barn_prairie,6,4,MONFIS,head,13,1,1
7/16/2020,stone_barn_prairie,6,4,ASTCAN,spike,27,2,7
7/16/2020,stone_barn_prairie,6,5,ASTCAN,spike,27,3,20
7/16/2020,stone_barn_prairie,6,6,ASTCAN,spike,27,3,11
7/16/2020,stone_barn_prairie,6,7,ASTCAN,spike,27,1,3
7/16/2020,stone_barn_prairie,6,8,RATPIN,flower,1,1,3
7/16/2020,stone_barn_prairie,6,8,ASTCAN,spike,27,2,10
7/16/2020,stone_barn_prairie,6,9,ASTCAN,spike,27,1,4
7/16/2020,stone_barn_prairie,6,10,ASTCAN,spike,27,2,11
7/16/2020,clear_creek_south,3,1,MONFIS,head,10,2,8
7/16/2020,clear_creek_south,3,2,MONFIS,head,10,1,8
7/16/2020,clear_creek_south,3,3,MONFIS,head,10,2,7
7/16/2020,clear_creek_south,3,4,MONFIS,head,10,3,15
7/16/2020,clear_creek_south,3,5,MONFIS,head,10,3,29
7/16/2020,clear_creek_south,3,6,MONFIS,head,10,3,37
7/16/2020,clear_creek_south,3,7,MONFIS,head,10,1,3
7/16/2020,clear_creek_south,3,8,MONFIS,head,10,1,4
7/16/2020,clear_creek_south,3,9,MONFIS,head,10,2,6
7/16/2020,clear_creek_south,3,10,MONFIS,head,10,2,8
7/16/2020,kittentail_knob,2,1,RATPIN,flower,1,1,1
7/16/2020,kittentail_knob,2,1,VERVIR,spike,34,1,1
7/16/2020,kittentail_knob,2,2,RATPIN,flower,1,1,1
7/16/2020,kittentail_knob,2,3,VERVIR,spike,34,4,13
7/16/2020,kittentail_knob,2,4,MONFIS,head,15,1,2
7/16/2020,kittentail_knob,2,4,TRIPRA,head,9,na,2
7/16/2020,kittentail_knob,2,5,MONFIS,head,15,1,1
7/16/2020,kittentail_knob,2,5,PYCTEN,flower,1,na,23
7/16/2020,kittentail_knob,2,5,TRIHYB,head,10,na,3
7/16/2020,kittentail_knob,2,6,None,na,0,0,0
7/16/2020,kittentail_knob,2,7,MONFIS,head,15,2,18
7/16/2020,kittentail_knob,2,8,MONFIS,head,15,3,11
7/16/2020,kittentail_knob,2,9,MONFIS,head,15,2,4
7/16/2020,kittentail_knob,2,9,TRIPRA,head,15,na,5
7/16/2020,kittentail_knob,2,10,MONFIS,head,15,1,1
7/16/2020,west_heinkel,2,1,DESILL,flower,1,1,4
7/16/2020,west_heinkel,2,1,PARINT,flower,1,1,20
7/16/2020,west_heinkel,2,2,DESILL,flower,1,2,6
7/16/2020,west_heinkel,2,3,BAPALB,flower,1,1,10
7/16/2020,west_heinkel,2,3,RATPIN,flower,1,1,2
7/16/2020,west_heinkel,2,3,DESILL,flower,1,1,7
7/16/2020,west_heinkel,2,4,None,na,0,0,0
7/16/2020,west_heinkel,2,5,None,na,0,0,0
7/16/2020,west_heinkel,2,6,None,na,0,0,0
7/16/2020,west_heinkel,2,7,None,na,0,0,0
7/16/2020,west_heinkel,2,8,None,na,0,0,0
7/16/2020,west_heinkel,2,9,None,na,0,0,0
7/16/2020,west_heinkel,2,10,RATPIN,flower,1,2,4
7/16/2020,isabells_knob,2,1,AMOCAN,spike,8,1,2
7/16/2020,isabells_knob,2,2,DALPUR,flower,1,2,12
7/16/2020,isabells_knob,2,2,BAPALB,flower,1,1,9
7/16/2020,isabells_knob,2,3,RATPIN,flower,1,1,1
7/16/2020,isabells_knob,2,3,DALPUR,flower,1,1,4
7/16/2020,isabells_knob,2,4,DALPUR,flower,1,2,29
7/16/2020,isabells_knob,2,5,TRIPRA,head,22,na,5
7/16/2020,isabells_knob,2,5,ERISTR,flower,1,1,1
7/16/2020,isabells_knob,2,6,BAPALB,flower,1,1,12
7/16/2020,isabells_knob,2,6,DALPUR,flower,1,1,9
7/16/2020,isabells_knob,2,6,TRIPRA,head,22,na,2
7/16/2020,isabells_knob,2,7,RUDHIR,flower,1,1,1
7/16/2020,isabells_knob,2,8,RATPIN,flower,1,1,4
7/16/2020,isabells_knob,2,9,BAPALB,flower,1,1,23
7/16/2020,isabells_knob,2,10,MONFIS,head,15,1,25
7/16/2020,isabells_knob,2,10,BAPALB,flower,1,1,11
7/17/2020,stone_barn_prairie,7,1,ASTCAN,spike,21,1,4
7/17/2020,stone_barn_prairie,7,1,TRIPRA,head,11,na,1
7/17/2020,stone_barn_prairie,7,2,ASTCAN,spike,21,3,15
7/17/2020,stone_barn_prairie,7,3,None,na,0,0,0
7/17/2020,stone_barn_prairie,7,4,ASTCAN,spike,21,2,3
7/17/2020,stone_barn_prairie,7,5,ASTCAN,spike,21,2,4
7/17/2020,stone_barn_prairie,7,5,PYCTEN,flower,1,na,95
7/17/2020,stone_barn_prairie,7,6,ASTCAN,spike,21,1,1
7/17/2020,stone_barn_prairie,7,7,ASTCAN,spike,21,1,4
7/17/2020,stone_barn_prairie,7,8,None,na,0,0,0
7/17/2020,stone_barn_prairie,7,9,None,na,0,0,0
7/17/2020,stone_barn_prairie,7,10,None,na,0,0,0
7/17/2020,south_clear_creek,4,1,MONFIS,head,11,1,5
7/17/2020,south_clear_creek,4,2,MONFIS,head,11,2,5
7/17/2020,south_clear_creek,4,3,MONFIS,head,11,2,5
7/17/2020,south_clear_creek,4,4,MONFIS,head,11,2,20
7/17/2020,south_clear_creek,4,5,MONFIS,head,11,2,226
7/17/2020,south_clear_creek,4,6,MONFIS,head,11,3,28
7/17/2020,south_clear_creek,4,7,MONFIS,head,11,1,1
7/17/2020,south_clear_creek,4,8,MONFIS,head,11,3,4
7/17/2020,south_clear_creek,4,9,MONFIS,head,11,1,10
7/17/2020,south_clear_creek,4,10,MONFIS,head,11,2,11
7/17/2020,isabells_knob,3,1,DALPUR,flower,1,1,2
7/17/2020,isabells_knob,3,2,DALPUR,flower,1,1,3
7/17/2020,isabells_knob,3,3,None,na,0,0,0
7/17/2020,isabells_knob,3,4,DALPUR,flower,1,1,4
7/17/2020,isabells_knob,3,5,BAPALB,flower,1,1,6
7/17/2020,isabells_knob,3,6,TRIPRA,head,16,na,8
7/17/2020,isabells_knob,3,7,HYPPER,flower,1,1,10
7/17/2020,isabells_knob,3,7,MONFIS,head,21,2,38
7/17/2020,isabells_knob,3,8,RUDHIR,flower,1,1,1
7/17/2020,isabells_knob,3,8,ERISTR,flower,1,2,10
7/17/2020,isabells_knob,3,8,TRIPRA,head,16,na,3
7/17/2020,isabells_knob,3,9,None,na,0,0,0
7/17/2020,isabells_knob,3,10,None,na,0,0,0
7/20/2020,clear_creek_south,5,1,MONFIS,head,13,2,14
7/20/2020,clear_creek_south,5,2,MONFIS,head,13,3,20
7/20/2020,clear_creek_south,5,3,MONFIS,head,13,2,26
7/20/2020,clear_creek_south,5,4,None,na,0,0,0
7/20/2020,clear_creek_south,5,5,MONFIS,head,13,2,8
7/20/2020,clear_creek_south,5,6,None,na,0,0,0
7/20/2020,clear_creek_south,5,7,None,na,0,0,0
7/20/2020,clear_creek_south,5,8,RATPIN,flower,1,1,1
7/20/2020,clear_creek_south,5,9,MONFIS,head,13,2,4
7/20/2020,clear_creek_south,5,10,MONFIS,head,13,1,1
7/20/2020,clear_creek_south,5,10,RATPIN,flower,1,1,1
7/20/2020,holland_prairie_east,4,1,PYCTEN,head,16,na,78
7/20/2020,holland_prairie_east,4,2,PYCTEN,head,16,na,27
7/20/2020,holland_prairie_east,4,3,SILLAN,flower,1,1,1
7/20/2020,holland_prairie_east,4,3,TRIPRA,head,17,na,5
7/20/2020,holland_prairie_east,4,3,SILINT,flower,1,1,1
7/20/2020,holland_prairie_east,4,4,TRIPRA,head,17,na,19
7/20/2020,holland_prairie_east,4,4,RUDHIR,flower,1,1,1
7/20/2020,holland_prairie_east,4,4,ERISTR,flower,1,1,8
7/20/2020,holland_prairie_east,4,5,TRIPRA,head,17,na,6
7/20/2020,holland_prairie_east,4,5,PYCTEN,head,16,na,46
7/20/2020,holland_prairie_east,4,5,DALCAN,flower,1,1,4
7/20/2020,holland_prairie_east,4,6,None,None,0,0,0
7/20/2020,holland_prairie_east,4,7,PARINT,flower,1,1,16
7/20/2020,holland_prairie_east,4,7,ERISTR,flower,1,1,7
7/20/2020,holland_prairie_east,4,8,DESCAN,spike,7,1,3
7/20/2020,holland_prairie_east,4,9,DALCAN,flower,1,2,15
7/20/2020,holland_prairie_east,4,10,DESCAN,spike,7,2,27
7/20/2020,holland_prairie_west,4,1,None,na,0,0,0
7/20/2020,holland_prairie_west,4,2,LIAPYC,spike,22,2,10
7/20/2020,holland_prairie_west,4,2,PARINT,flower,1,2,32
7/20/2020,holland_prairie_west,4,3,LIAPYC,spike,22,1,1
7/20/2020,holland_prairie_west,4,4,TRIREP,head,8,na,1
7/20/2020,holland_prairie_west,4,4,DALPUR,flower,1,1,1
7/20/2020,holland_prairie_west,4,5,PARINT,flower,1,4,134
7/20/2020,holland_prairie_west,4,5,TRIPRA,head,11,na,1
7/20/2020,holland_prairie_west,4,6,MONFIS,head,15,2,8
7/20/2020,holland_prairie_west,4,6,PARINT,flower,1,1,6
7/20/2020,holland_prairie_west,4,7,TRIPRA,head,15,na,2
7/20/2020,holland_prairie_west,4,8,TRIPRA,head,15,na,1
7/20/2020,holland_prairie_west,4,9,ERIYUC,flower,1,1,4
7/20/2020,holland_prairie_west,4,9,DALCAN,flower,1,1,4
7/20/2020,holland_prairie_west,4,10,ECHPAL,flower,1,1,1
7/20/2020,hook_larson,3,1,MONFIS,head,12,3,38
7/20/2020,hook_larson,3,2,MONFIS,head,12,1,10
7/20/2020,hook_larson,3,3,MONFIS,head,12,1,3
7/20/2020,hook_larson,3,4,MONFIS,head,12,2,13
7/20/2020,hook_larson,3,5,None,na,0,0,0
7/20/2020,hook_larson,3,6,MONFIS,head,12,2,28
7/20/2020,hook_larson,3,7,MONFIS,head,12,2,7
7/20/2020,hook_larson,3,8,TRIREP,head,16,na,12
7/20/2020,hook_larson,3,8,MONFIS,head,12,2,7
7/20/2020,hook_larson,3,9,MONFIS,head,12,2,13
7/20/2020,hook_larson,3,10,MONFIS,head,12,1,2
7/20/2020,hook_larson,3,10,TRIPRA,head,7,na,4
7/21/2020,big_woods,3,1,VERVIR,spike,18,2,10
7/21/2020,big_woods,3,1,RUDHIR,flower,1,1,2
7/21/2020,big_woods,3,2,BAPALB,flower,1,1,7
7/21/2020,big_woods,3,3,BAPALB,flower,1,1,6
7/21/2020,big_woods,3,4,None,na,0,0,0
7/21/2020,big_woods,3,5,RUDSUB,flower,1,1,5
7/21/2020,big_woods,3,5,ASTCAN,spike,15,1,2
7/21/2020,big_woods,3,6,DALCAN,flower,1,1,2
7/21/2020,big_woods,3,7,None,na,0,0,0
7/21/2020,big_woods,3,8,None,na,0,0,0
7/21/2020,big_woods,3,9,None,na,0,0,0
7/21/2020,big_woods,3,10,MONFIS,head,9,1,2
7/21/2020,big_woods,3,10,RUDHIR,flower,1,2,3
7/21/2020,schafer_knob,5,1,DAUCAR,head,200,3,4
7/21/2020,schafer_knob,5,1,TRIPRA,head,13,na,8
7/21/2020,schafer_knob,5,1,PRUVUL,head,7,3,4
7/21/2020,schafer_knob,5,2,PRUVUL,head,7,1,2
7/21/2020,schafer_knob,5,2,DAUCAR,head,200,1,4
7/21/2020,schafer_knob,5,2,MONFIS,head,10,1,4
7/21/2020,schafer_knob,5,2,TRIPRA,head,13,1na,3
7/21/2020,schafer_knob,5,3,TRIPRA,head,13,na,9
7/21/2020,schafer_knob,5,3,HELHEL,flower,1,1,3
7/21/2020,schafer_knob,5,3,MONFIS,head,10,2,3
7/21/2020,schafer_knob,5,3,DAUCAR,head,200,1,9
7/21/2020,schafer_knob,5,4,None,na,0,0,0
7/21/2020,schafer_knob,5,5,None,na,0,0,0
7/21/2020,schafer_knob,5,6,DALPUR,flower,1,3,7
7/21/2020,schafer_knob,5,7,DALPUR,flower,1,1,33
7/21/2020,schafer_knob,5,8,None,na,0,0,0
7/21/2020,schafer_knob,5,9,None,na,0,0,0
7/21/2020,schafer_knob,5,10,DALPUR,flower,1,2,14
7/21/2020,prairie_potholes,4,1,DESCAN,spike,9,2,7
7/21/2020,prairie_potholes,4,2,RATPIN,flower,1,1,3
7/21/2020,prairie_potholes,4,2,TRIPRA,head,8,na,2
7/21/2020,prairie_potholes,4,3,DESCAN,spike,9,1,5
7/21/2020,prairie_potholes,4,4,DESCAN,spike,9,2,19
7/21/2020,prairie_potholes,4,5,TRIPRA,head,8,na,3
7/21/2020,prairie_potholes,4,5,RATPIN,flower,1,1,1
7/21/2020,prairie_potholes,4,6,ERIANN,flower,1,1,9
7/21/2020,prairie_potholes,4,7,TRIPRA,head,8,na,4
7/21/2020,prairie_potholes,4,8,TRIPRA,head,8,na,1
7/21/2020,prairie_potholes,4,9,RATPIN,flower,1,2,2
7/21/2020,prairie_potholes,4,10,TRIREP,head,7,na,2
7/22/2020,holland_prairie_west,5,1,TRIPRA,head,19,na,11
7/22/2020,holland_prairie_west,5,1,PYCTEN,flower,1,na,18
7/22/2020,holland_prairie_west,5,2,DAUCAR,head,128,1,1
7/22/2020,holland_prairie_west,5,2,MONFIS,head,8,1,3
7/22/2020,holland_prairie_west,5,2,ASTCAN,spike,32,1,3
7/22/2020,holland_prairie_west,5,3,MONFIS,head,8,1,2
7/22/2020,holland_prairie_west,5,3,TRIPRA,head,19,na,3
7/22/2020,holland_prairie_west,5,3,DAUCAR,head,128,1,1
7/22/2020,holland_prairie_west,5,4,MONFIS,head,8,1,2
7/22/2020,holland_prairie_west,5,4,TRIPRA,head,19,na,1
7/22/2020,holland_prairie_west,5,4,ASTCAN,spike,32,1,1
7/22/2020,holland_prairie_west,5,5,TRIPRA,head,19,na,11
